sample,score_top5_mean,num_pairs,top_values,csv_path
sample_011922,0.95335568,20,0.96374261;0.95833123;0.95420766;0.94909036;0.94140655,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011922_dinov2_base_adjacent_similarity.csv
sample_016108,0.95335252,20,0.96722108;0.96152639;0.95712787;0.95546222;0.92542505,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_016108_dinov2_base_adjacent_similarity.csv
sample_009555,0.95334566,20,0.98940545;0.98011315;0.94696963;0.93223661;0.91800344,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009555_dinov2_base_adjacent_similarity.csv
sample_007876,0.95334334,20,0.98017102;0.97701246;0.94518197;0.93739247;0.92695880,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007876_dinov2_base_adjacent_similarity.csv
sample_013461,0.95333959,20,0.97418797;0.97021103;0.94878113;0.93902171;0.93449610,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013461_dinov2_base_adjacent_similarity.csv
sample_012523,0.95333787,20,0.96156961;0.95918703;0.95038307;0.94933128;0.94621837,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012523_dinov2_base_adjacent_similarity.csv
sample_003682,0.95333718,20,0.96868145;0.96805596;0.95989710;0.95310640;0.91694498,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003682_dinov2_base_adjacent_similarity.csv
sample_015191,0.95333181,20,0.98014623;0.96418864;0.95449275;0.93550736;0.93232405,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015191_dinov2_base_adjacent_similarity.csv
sample_015185,0.95332672,20,0.96828985;0.96753454;0.95908654;0.93760180;0.93412089,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015185_dinov2_base_adjacent_similarity.csv
sample_002125,0.95332407,20,0.98723519;0.96507001;0.94613421;0.94479078;0.92339015,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002125_dinov2_base_adjacent_similarity.csv
sample_009902,0.95332341,20,0.97301412;0.96190006;0.95484495;0.94834971;0.92850822,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009902_dinov2_base_adjacent_similarity.csv
sample_004286,0.95331470,20,0.99255115;0.97648978;0.96548879;0.94150317;0.89054060,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004286_dinov2_base_adjacent_similarity.csv
sample_015166,0.95330456,20,0.97794437;0.96608984;0.96068931;0.93314517;0.92865413,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015166_dinov2_base_adjacent_similarity.csv
sample_009870,0.95330273,20,0.96929616;0.96289074;0.95746207;0.94475722;0.93210745,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009870_dinov2_base_adjacent_similarity.csv
sample_005701,0.95330080,20,0.98362875;0.95690536;0.94548881;0.94208437;0.93839669,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005701_dinov2_base_adjacent_similarity.csv
sample_013354,0.95329893,20,0.97886002;0.96864003;0.95292801;0.93485987;0.93120670,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013354_dinov2_base_adjacent_similarity.csv
sample_013727,0.95329754,20,0.96534145;0.96469891;0.95101202;0.94427085;0.94116449,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013727_dinov2_base_adjacent_similarity.csv
sample_013874,0.95329692,20,0.98241228;0.97193491;0.97088689;0.92293966;0.91831088,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013874_dinov2_base_adjacent_similarity.csv
sample_001851,0.95329571,20,0.98430896;0.97793961;0.93663645;0.93402153;0.93357199,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001851_dinov2_base_adjacent_similarity.csv
sample_005894,0.95329286,20,0.97015440;0.96703207;0.96162456;0.93441558;0.93323767,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005894_dinov2_base_adjacent_similarity.csv
sample_005856,0.95329114,20,0.99151146;0.98081082;0.95944381;0.94059175;0.89409786,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005856_dinov2_base_adjacent_similarity.csv
sample_007479,0.95328635,20,0.98071408;0.97915435;0.96031100;0.92551959;0.92073274,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007479_dinov2_base_adjacent_similarity.csv
sample_014178,0.95328399,20,0.96803695;0.96155322;0.95196247;0.95038784;0.93447948,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014178_dinov2_base_adjacent_similarity.csv
sample_013906,0.95328304,20,0.97378200;0.95828474;0.95565885;0.94962180;0.92906779,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013906_dinov2_base_adjacent_similarity.csv
sample_006540,0.95327699,20,0.97044146;0.95550770;0.94769138;0.94658661;0.94615781,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006540_dinov2_base_adjacent_similarity.csv
sample_003450,0.95326799,20,0.97205859;0.96322197;0.95199120;0.94326627;0.93580192,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003450_dinov2_base_adjacent_similarity.csv
sample_015738,0.95326764,20,0.96881926;0.95459914;0.95118558;0.94951379;0.94222045,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015738_dinov2_base_adjacent_similarity.csv
sample_008603,0.95326647,20,0.98928249;0.98640406;0.95342255;0.94572127;0.89150196,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008603_dinov2_base_adjacent_similarity.csv
sample_002232,0.95326568,20,0.98356491;0.98308086;0.95020926;0.92646158;0.92301178,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002232_dinov2_base_adjacent_similarity.csv
sample_013721,0.95325910,20,0.96266460;0.95267260;0.95225197;0.94966996;0.94903636,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013721_dinov2_base_adjacent_similarity.csv
sample_007381,0.95325279,20,0.98001575;0.95850360;0.94570339;0.94522572;0.93681550,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007381_dinov2_base_adjacent_similarity.csv
sample_013961,0.95325036,20,0.97985959;0.97548914;0.94963038;0.94695294;0.91431975,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013961_dinov2_base_adjacent_similarity.csv
sample_012729,0.95323777,20,0.96621317;0.95777661;0.95016557;0.95009106;0.94194245,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012729_dinov2_base_adjacent_similarity.csv
sample_015940,0.95323588,20,0.98413175;0.95836812;0.95157713;0.94134158;0.93076080,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015940_dinov2_base_adjacent_similarity.csv
sample_014940,0.95323393,20,0.96568358;0.96183473;0.95714116;0.94586605;0.93564415,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014940_dinov2_base_adjacent_similarity.csv
sample_015784,0.95323350,20,0.98330551;0.97794932;0.93818355;0.93711972;0.92960942,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015784_dinov2_base_adjacent_similarity.csv
sample_007810,0.95322593,20,0.97636676;0.97116226;0.96697390;0.92781496;0.92381179,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007810_dinov2_base_adjacent_similarity.csv
sample_015576,0.95322536,20,0.98259312;0.94873309;0.94767231;0.94748706;0.93964124,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015576_dinov2_base_adjacent_similarity.csv
sample_015853,0.95322416,20,0.96392643;0.96152461;0.95254326;0.94711202;0.94101447,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015853_dinov2_base_adjacent_similarity.csv
sample_008228,0.95322343,20,0.97187144;0.95428598;0.95005637;0.94548219;0.94442117,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008228_dinov2_base_adjacent_similarity.csv
sample_015291,0.95322119,20,0.97513115;0.96186084;0.95247746;0.94361794;0.93301857,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015291_dinov2_base_adjacent_similarity.csv
sample_006160,0.95322076,20,0.97074306;0.96478856;0.94849718;0.94528675;0.93678826,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006160_dinov2_base_adjacent_similarity.csv
sample_015954,0.95321911,20,0.97177684;0.96121085;0.95806634;0.94538122;0.92966032,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015954_dinov2_base_adjacent_similarity.csv
sample_002836,0.95321389,20,0.96312553;0.95628715;0.95369571;0.94890803;0.94405305,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002836_dinov2_base_adjacent_similarity.csv
sample_013923,0.95321277,20,0.98378462;0.98128247;0.94425964;0.93442822;0.92230892,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013923_dinov2_base_adjacent_similarity.csv
sample_006446,0.95321099,20,0.95995271;0.95928818;0.95410061;0.95025969;0.94245374,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006446_dinov2_base_adjacent_similarity.csv
sample_008506,0.95320145,20,0.98588902;0.98472917;0.97431630;0.93445212;0.88662064,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008506_dinov2_base_adjacent_similarity.csv
sample_014885,0.95319596,20,0.96458828;0.96094692;0.95250261;0.94451141;0.94343060,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014885_dinov2_base_adjacent_similarity.csv
sample_007855,0.95319135,20,0.98067927;0.97416329;0.97264874;0.92561066;0.91285479,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007855_dinov2_base_adjacent_similarity.csv
sample_012074,0.95319112,20,0.97208548;0.95960450;0.95494890;0.93983322;0.93948352,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012074_dinov2_base_adjacent_similarity.csv
sample_002243,0.95319024,20,0.98651046;0.97783887;0.96412098;0.94547409;0.89200681,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002243_dinov2_base_adjacent_similarity.csv
sample_016116,0.95319024,20,0.97133493;0.96699494;0.96308851;0.93284172;0.93169111,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_016116_dinov2_base_adjacent_similarity.csv
sample_014860,0.95318146,20,0.97552788;0.96450865;0.95001221;0.94924963;0.92660892,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014860_dinov2_base_adjacent_similarity.csv
sample_012568,0.95317512,20,0.96117502;0.95632982;0.95510828;0.95282310;0.94043940,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012568_dinov2_base_adjacent_similarity.csv
sample_014480,0.95317484,20,0.97541559;0.96340483;0.96074045;0.93814397;0.92816937,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014480_dinov2_base_adjacent_similarity.csv
sample_003599,0.95317425,20,0.97866923;0.96184498;0.95261842;0.94150186;0.93123674,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003599_dinov2_base_adjacent_similarity.csv
sample_009468,0.95317140,20,0.98908353;0.96906674;0.95706969;0.92832041;0.92231661,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009468_dinov2_base_adjacent_similarity.csv
sample_001893,0.95316892,20,0.98946512;0.97341418;0.96329880;0.95167875;0.88798773,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001893_dinov2_base_adjacent_similarity.csv
sample_013804,0.95314340,20,0.98171616;0.96278775;0.95894808;0.93575013;0.92651486,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013804_dinov2_base_adjacent_similarity.csv
sample_005933,0.95313869,20,0.99546790;0.98475480;0.95387471;0.92105365;0.91054237,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005933_dinov2_base_adjacent_similarity.csv
sample_006949,0.95313442,20,0.97623366;0.97349608;0.97085780;0.92315996;0.92192459,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006949_dinov2_base_adjacent_similarity.csv
sample_010566,0.95313345,20,0.96026927;0.95292592;0.95271873;0.95110035;0.94865298,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010566_dinov2_base_adjacent_similarity.csv
sample_001609,0.95313264,20,0.95823032;0.95653844;0.95212519;0.95111203;0.94765723,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001609_dinov2_base_adjacent_similarity.csv
sample_005961,0.95312708,20,0.99025846;0.95374316;0.95277023;0.94245297;0.92641056,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005961_dinov2_base_adjacent_similarity.csv
sample_003503,0.95312676,20,0.97508723;0.95266151;0.95102477;0.94851059;0.93834972,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003503_dinov2_base_adjacent_similarity.csv
sample_003595,0.95312460,20,0.96525985;0.96503437;0.95639229;0.94664979;0.93228668,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003595_dinov2_base_adjacent_similarity.csv
sample_001052,0.95312010,20,0.98967236;0.98199260;0.95051450;0.93188095;0.91154009,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001052_dinov2_base_adjacent_similarity.csv
sample_008817,0.95311543,20,0.97081971;0.95750839;0.94850653;0.94738889;0.94135362,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008817_dinov2_base_adjacent_similarity.csv
sample_007799,0.95311246,20,0.97344202;0.96879309;0.95779240;0.93383718;0.93169761,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007799_dinov2_base_adjacent_similarity.csv
sample_014170,0.95310609,20,0.96350873;0.96126044;0.95698464;0.94357574;0.94020092,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014170_dinov2_base_adjacent_similarity.csv
sample_009915,0.95310483,20,0.97419858;0.95275992;0.95154083;0.94954967;0.93747514,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009915_dinov2_base_adjacent_similarity.csv
sample_015341,0.95310329,20,0.98434675;0.96161503;0.94624460;0.93821764;0.93509245,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015341_dinov2_base_adjacent_similarity.csv
sample_015722,0.95309939,20,0.97404867;0.97135407;0.95748484;0.93140364;0.93120575,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015722_dinov2_base_adjacent_similarity.csv
sample_012204,0.95309858,20,0.96223557;0.96030915;0.95797920;0.94503391;0.93993509,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012204_dinov2_base_adjacent_similarity.csv
sample_013976,0.95309717,20,0.97719246;0.95900005;0.95642316;0.93958461;0.93328559,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013976_dinov2_base_adjacent_similarity.csv
sample_013578,0.95309026,20,0.97011495;0.96234882;0.94526494;0.94415462;0.94356799,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013578_dinov2_base_adjacent_similarity.csv
sample_005735,0.95308314,20,0.98281097;0.98183155;0.94365221;0.93543756;0.92168343,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005735_dinov2_base_adjacent_similarity.csv
sample_012392,0.95307880,20,0.96375519;0.95862097;0.95007372;0.94738877;0.94555533,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012392_dinov2_base_adjacent_similarity.csv
sample_012455,0.95307291,20,0.96239889;0.95774740;0.94933319;0.94866103;0.94722402,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012455_dinov2_base_adjacent_similarity.csv
sample_009181,0.95307161,20,0.96920443;0.96615183;0.95402032;0.94962561;0.92635584,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009181_dinov2_base_adjacent_similarity.csv
sample_002056,0.95307046,20,0.98957270;0.97262335;0.95398116;0.92649949;0.92267561,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002056_dinov2_base_adjacent_similarity.csv
sample_004952,0.95306377,20,0.97213310;0.97048342;0.95359224;0.93906474;0.93004537,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004952_dinov2_base_adjacent_similarity.csv
sample_009103,0.95305634,20,0.99004591;0.95440054;0.95021582;0.94570577;0.92491364,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009103_dinov2_base_adjacent_similarity.csv
sample_005980,0.95305077,20,0.98792750;0.98132682;0.94417083;0.93354595;0.91828275,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005980_dinov2_base_adjacent_similarity.csv
sample_012033,0.95305033,20,0.95786822;0.95387685;0.95182574;0.95147216;0.95020866,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012033_dinov2_base_adjacent_similarity.csv
sample_013826,0.95304959,20,0.96518385;0.96085346;0.95944214;0.94441545;0.93535304,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013826_dinov2_base_adjacent_similarity.csv
sample_012429,0.95304643,20,0.97059059;0.95702827;0.95152473;0.94415343;0.94193512,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012429_dinov2_base_adjacent_similarity.csv
sample_004836,0.95304607,20,0.98678005;0.97798681;0.93976963;0.93351495;0.92717892,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004836_dinov2_base_adjacent_similarity.csv
sample_002152,0.95304458,20,0.97687823;0.95569575;0.95499974;0.94303560;0.93461359,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002152_dinov2_base_adjacent_similarity.csv
sample_012307,0.95304059,20,0.96523219;0.95378768;0.95097077;0.94878691;0.94642538,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012307_dinov2_base_adjacent_similarity.csv
sample_002214,0.95303938,20,0.97754288;0.96670020;0.96397972;0.94010913;0.91686499,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002214_dinov2_base_adjacent_similarity.csv
sample_010466,0.95303646,20,0.96540284;0.95984131;0.95557308;0.94879174;0.93557334,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010466_dinov2_base_adjacent_similarity.csv
sample_015547,0.95303549,20,0.97525716;0.96397352;0.95797116;0.94076037;0.92721522,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015547_dinov2_base_adjacent_similarity.csv
sample_001964,0.95303323,20,0.97895795;0.97784412;0.95313513;0.94646132;0.90876764,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001964_dinov2_base_adjacent_similarity.csv
sample_007531,0.95303299,20,0.98290801;0.97811937;0.93740761;0.93548369;0.93124628,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007531_dinov2_base_adjacent_similarity.csv
sample_012623,0.95302100,20,0.98370236;0.97202474;0.93672180;0.93664992;0.93600619,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012623_dinov2_base_adjacent_similarity.csv
sample_014198,0.95301851,20,0.96802896;0.95981079;0.95777178;0.94723123;0.93224978,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014198_dinov2_base_adjacent_similarity.csv
sample_011882,0.95300999,20,0.95983702;0.95743501;0.95010155;0.95009613;0.94758022,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011882_dinov2_base_adjacent_similarity.csv
sample_011906,0.95300865,20,0.97215205;0.96388561;0.94595861;0.94263649;0.94041049,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011906_dinov2_base_adjacent_similarity.csv
sample_014291,0.95300770,20,0.98493612;0.98169529;0.97417873;0.91404170;0.91018665,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014291_dinov2_base_adjacent_similarity.csv
