task_id,task_score,rank,sample,quality_score,top3_mean,global_mean,num_pairs,top3_values,csv_path
390,7.0,11661,sample_010179,0.90365958,0.95759121,0.82276214,20,0.96898293;0.95731199;0.94647872,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010179_dinov2_base_adjacent_similarity.csv
390,7.0,11692,sample_009981,0.90354016,0.96085757,0.81756406,20,0.97941494;0.95981932;0.94333845,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009981_dinov2_base_adjacent_similarity.csv
390,7.0,11694,sample_010075,0.90352872,0.93420418,0.85751552,20,0.94538105;0.93118143;0.92605007,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010075_dinov2_base_adjacent_similarity.csv
390,7.0,11703,sample_010401,0.90346340,0.96566705,0.81015793,20,0.97856659;0.96860117;0.94983339,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010401_dinov2_base_adjacent_similarity.csv
390,7.0,11719,sample_010130,0.90336738,0.94730512,0.83746075,20,0.97416794;0.93561292;0.93213451,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010130_dinov2_base_adjacent_similarity.csv
390,7.0,11723,sample_010397,0.90335433,0.95839105,0.82079924,20,0.97691703;0.94931722;0.94893891,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010397_dinov2_base_adjacent_similarity.csv
390,7.0,11774,sample_010505,0.90300976,0.94245938,0.84383533,20,0.96188718;0.93416035;0.93133062,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010505_dinov2_base_adjacent_similarity.csv
390,7.0,11786,sample_010595,0.90294902,0.95152156,0.83009021,20,0.96039724;0.95480824;0.93935919,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010595_dinov2_base_adjacent_similarity.csv
390,7.0,11794,sample_009972,0.90288460,0.96456383,0.81036576,20,0.97571528;0.97075266;0.94722354,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009972_dinov2_base_adjacent_similarity.csv
390,7.0,11810,sample_010384,0.90280337,0.93857988,0.84913861,20,0.97614646;0.92040932;0.91918385,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010384_dinov2_base_adjacent_similarity.csv
390,7.0,11852,sample_010585,0.90250599,0.95609311,0.82212532,20,0.96786481;0.95602727;0.94438726,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010585_dinov2_base_adjacent_similarity.csv
390,7.0,11882,sample_010002,0.90228799,0.96572322,0.80713516,20,0.97234011;0.96413469;0.96069485,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010002_dinov2_base_adjacent_similarity.csv
390,7.0,11887,sample_010576,0.90226426,0.96036041,0.81512004,20,0.96941125;0.95870638;0.95296359,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010576_dinov2_base_adjacent_similarity.csv
390,7.0,11904,sample_010053,0.90214614,0.93943345,0.84621518,20,0.96289384;0.92789972;0.92750680,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010053_dinov2_base_adjacent_similarity.csv
390,7.0,11911,sample_010014,0.90208345,0.93436796,0.85365670,20,0.94187111;0.93378937;0.92744339,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010014_dinov2_base_adjacent_similarity.csv
390,7.0,11933,sample_010169,0.90197414,0.94748741,0.83370422,20,0.95685261;0.94301224;0.94259739,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010169_dinov2_base_adjacent_similarity.csv
390,7.0,11934,sample_010021,0.90196772,0.92976542,0.86027117,20,0.94190890;0.93452954;0.91285783,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010021_dinov2_base_adjacent_similarity.csv
390,7.0,11938,sample_010147,0.90192973,0.94531995,0.83684439,20,0.95097673;0.94580048;0.93918264,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010147_dinov2_base_adjacent_similarity.csv
390,7.0,11945,sample_009927,0.90185660,0.94709273,0.83400241,20,0.94920808;0.94864148;0.94342864,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009927_dinov2_base_adjacent_similarity.csv
390,7.0,11954,sample_010132,0.90181364,0.94674365,0.83441862,20,0.95946145;0.94440055;0.93636894,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010132_dinov2_base_adjacent_similarity.csv
